type,variable,action,logical,physical,task,period (ms)
paldd,actual_operating_mode_dt,read,Steering manager,vehicle_control_unit,stm_task,50
paldd,operating_mode_ignition,read,Steering manager,safety_control_unit_primary,stm_task,50
paldd,vehicle_speed,read,Steering manager,safety_control_unit_primary,stm_task,50
paldd,vehicle_speed_reliability,read,Steering manager,safety_control_unit_primary,stm_task,50
paldd,ac_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,active_vehicle_state,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,actual_operating_mode_tms,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,air_distribution_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,bat_coolant_mode,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,blower_speed_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,cabin_temp_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,cabin_temp_setpoint_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,charge_mode,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,clim_contr_mode_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,coolant_level_low,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,coolant_power_hv,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,coolant_power_lv,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,defog_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,dt_coolant_mode,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,fan_fhu_speed,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,hvac_power_hv,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,hvac_power_lv,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,hvh_power,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,ivi_ac_request,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,ivi_air_distribution_request,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,ivi_blower_speed_request,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,ivi_cabin_temp_request,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,ivi_clim_contr_mode_request,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,ivi_defog_request,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,ivi_recirculation_request,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,max_power_draw_tms,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,operating_mode_tms,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_inverter_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_inverter_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_inverter_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_inverter_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_motor_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_motor_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_motor_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,power_loss_motor_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,powerloss_hv,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,powerloss_hvlv,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,powerloss_obc,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,pump_bat_speed,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,pump_dt_speed,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,recirculation_actual,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,shutter_grille_position,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_hv_battery,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_hv_lv_converter,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_int_high_hv_battery,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_int_low_hv_battery,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_inverter_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_inverter_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_inverter_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_inverter_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_motor_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_motor_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_motor_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_motor_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_actual_obc,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_hv_battery,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_hv_lv_converter,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_inverter_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_inverter_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_inverter_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_inverter_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_motor_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_motor_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_motor_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_max_motor_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_hv_battery,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_hv_lv_converter,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_inverter_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_inverter_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_inverter_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_inverter_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_motor_fl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_motor_fr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_motor_rl,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temp_min_motor_rr,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,temperature_ambient,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tms_hmi_scenario,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tms_system_fault,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_clnt_error_codes,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_comp_capacity_act_c21,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_coolant_q_chill_act,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_coolant_q_chill_ref_bachi,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_ctrl_ip_bus_sc_pti24,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_ctrl_ip_bus_sh_pti21,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_ctrl_ip_bus_sh_pti22,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_fan_speed_actual_fan31,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_fhu_ctrl_airflow,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_3wv_13,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_3wv_14,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_4wv_11,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_exv21,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_exv22,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_exv23,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_exv24,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_sov21,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_sov22,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_sov23,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pos_actual_sov24,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pressure_p21,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pressure_p22,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pump_speed_p11_req,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_pump_speed_p13_req,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t11,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t13,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t14,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t15,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t25,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t26,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t27,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t41,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t42,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,tmslog_temperature_t43,write,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,vehicle_speed,read,Thermal Management System,vehicle_control_unit,tms_task_500ms,500
paldd,active_vehicle_state,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,authentication_level,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,crash_detected,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,esc_power_mode,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,fob_closures_lock_vehicle_action,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,lmv_power_mode,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,power_mode,write,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,sol_power_mode,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,ssc_power_mode,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,vehicle_speed,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,vehicle_speed_reliability,read,Vehicle Power Controller,central_gateway,vpc_gw_task_50ms,50
paldd,active_dt_gear,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,active_gear,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,active_vehicle_state,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_max_charge_current,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_max_discharge_current,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_operating_mode_dt,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_operating_mode_esc,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_operating_mode_tms,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_power_draw_dt,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_power_hv_to_lv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_power_obc_charge,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_power_regen_dt,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,actual_solar_yield,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,authentication_level,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,belt_buckle_status,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,brake_pedal_applied,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,charge_allowed,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,charge_mode,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,charging_cable_plugged_in,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,closures_door_status,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,coolant_power_hv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,coolant_power_lv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,cruise_control_deactiv_req,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,emergency_stopping_active,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,enabled_gears,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,gear_select_action,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,gear_select_degradation_fault,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,gear_select_park_hold,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hecu_avh_active,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hecu_cpd_active,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hv_battery_actual_power,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hv_bms_voltext,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hv_current_draw,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hv_sop_charge,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hv_sop_discharge,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hvac_power_hv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hvac_power_lv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hvbs_engage,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,hvbs_system_voltage,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,inv_bus_curr_fl,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,inv_bus_curr_fr,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,inv_bus_curr_rl,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,inv_bus_curr_rr,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,lv_available_for_use,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,lv_battery_actual_power,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,lv_bms_current,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,lv_bms_voltage,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_current_draw_dt,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_current_draw_tms,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_current_hv_to_lv,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_current_lv_to_hv,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_current_obc_charge,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_current_regen_dt,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_power_draw_dt,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_power_draw_tms,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_power_hv_to_lv,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_power_lv_to_hv,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_power_obc_charge,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,max_power_regen_dt,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,odometer_reading,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,operating_mode_dt,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,operating_mode_esc,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,operating_mode_ignition,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,operating_mode_lighting,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,operating_mode_tms,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,park_brake_actuation_request,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,park_brake_engaged,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,park_brake_failed,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,power_mode,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,powerloss_hv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,powerloss_hvlv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,powerloss_obc,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,predicted_max_charge_current_1s,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,predicted_max_discharge_current_1s,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,remaining_energy_hv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,remaining_energy_lv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,remaining_energy_total,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,safe_driving_gear_inhibit,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,safe_hv_cur_rampdown_req,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,selected_gear,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,soc_hv_max,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,soc_hv_min,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,soc_lv_max,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,soc_lv_min,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,solar_total_power,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,state_of_charge_hv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,state_of_charge_lv,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_actual_hv_battery,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_hv_battery,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_hv_lv_converter,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_inverter_fl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_inverter_fr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_inverter_rl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_inverter_rr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_motor_fl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_motor_fr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_motor_rl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_max_motor_rr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_hv_battery,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_hv_lv_converter,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_inverter_fl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_inverter_fr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_inverter_rl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_inverter_rr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_motor_fl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_motor_fr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_motor_rl,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,temp_min_motor_rr,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,trip_meter_reading,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_auxiliary_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_cabin_climate_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_driving_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_power_auxiliaries,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_power_climate_control,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_power_consumption_total,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_power_driving,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_power_grid_charging,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_power_regen,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_power_solar_yield,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_range_remaining,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_regen_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_speed,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_speed_reliability,read,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vehicle_total_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,vpc_hmi_scenario,write,Vehicle Power Controller,safety_control_unit_primary,vpc_scu_task_50ms,50
paldd,power_mode,read,Vehicle Power Controller,vehicle_control_unit,vpc_vcu_task_50ms,50
paldd,operating_mode_ignition,read,Windows manager,safety_control_unit_primary,win_task,50
paldd,actual_wiper_service_mode,write,Wiper manager,vehicle_control_unit,wiper_manager_task,50
paldd,ext_wiper_and_washer_hmi_scenario,write,Wiper manager,vehicle_control_unit,wiper_manager_task,50
paldd,ivi_wiper_service_request,read,Wiper manager,vehicle_control_unit,wiper_manager_task,50
paldd,operating_mode_ignition,read,Wiper manager,vehicle_control_unit,wiper_manager_task,50
paldd,washer_spray_request,read,Wiper manager,vehicle_control_unit,wiper_manager_task,50
paldd,wipe_request,read,Wiper manager,vehicle_control_unit,wiper_manager_task,50
